,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,Age,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes
4065,4065,4065,4065,4065,4065,4065,4065,4065,22302,39.000,238,0,0,0,3,1,2,4,3,3,4,4,2,3,3,0,9.0
4066,4066,4066,4066,4066,4066,4066,4066,4066,36824,39.000,369,2,2,2,2,3,1,2,2,2,2,2,2,2,3,0,0.0
4067,4067,4067,4067,4067,4067,4067,4067,4067,105745,16.000,3335,2,1,1,1,2,2,2,2,4,1,3,3,4,2,0,4.0
4068,4068,4068,4068,4068,4068,4068,4068,4068,13896,41.000,153,1,1,1,1,5,4,5,5,5,5,5,5,5,5,0,0.0
4069,4069,4069,4069,4069,4069,4069,4069,4069,102615,43.000,1294,2,2,5,2,5,5,5,3,3,3,3,3,3,4,0,0.0
4070,4070,4070,4070,4070,4070,4070,4070,4070,83547,42.000,3270,1,1,1,1,3,4,4,5,5,5,5,5,5,5,0,0.0
4071,4071,4071,4071,4071,4071,4071,4071,4071,104845,16.000,472,3,5,3,1,3,2,1,3,5,5,4,1,5,1,145,136.0
4072,4072,4072,4072,4072,4072,4072,4072,4072,50545,26.000,209,3,3,3,2,4,3,4,4,1,4,4,1,5,4,6,15.0
4073,4073,4073,4073,4073,4073,4073,4073,4073,3698,39.000,431,1,3,1,4,4,1,4,4,1,4,3,1,3,4,0,0.0
4074,4074,4074,4074,4074,4074,4074,4074,4074,74296,69.000,2288,4,2,4,3,5,4,5,5,4,2,2,4,2,5,0,0.0
4075,4075,4075,4075,4075,4075,4075,4075,4075,36473,45.000,1249,1,1,1,5,2,1,2,2,5,5,5,3,4,2,0,17.0
4076,4076,4076,4076,4076,4076,4076,4076,4076,77257,60.000,1590,4,4,4,1,5,5,4,2,2,4,2,5,2,5,5,5.0
4077,4077,4077,4077,4077,4077,4077,4077,4077,69146,62.000,2248,3,5,3,3,3,2,5,3,4,4,5,5,4,5,0,38.0
4078,4078,4078,4078,4078,4078,4078,4078,4078,59516,51.000,387,2,2,3,2,2,4,4,4,4,4,4,3,4,4,7,0.0
4079,4079,4079,4079,4079,4079,4079,4079,4079,4922,63.000,1020,3,4,3,3,1,3,1,1,1,4,4,1,4,1,22,36.0
4080,4080,4080,4080,4080,4080,4080,4080,4080,97843,35.000,395,4,4,4,2,4,4,4,4,5,2,4,3,4,4,0,18.0
4081,4081,4081,4081,4081,4081,4081,4081,4081,30439,53.000,851,1,3,3,3,5,3,4,2,2,1,2,3,2,4,17,9.0
4082,4082,4082,4082,4082,4082,4082,4082,4082,112751,22.000,590,4,0,5,3,1,5,1,1,4,2,4,4,4,1,0,0.0
4083,4083,4083,4083,4083,4083,4083,4083,4083,129712,26.000,308,3,4,3,1,4,3,4,4,3,3,5,4,5,4,0,0.0
4084,4084,4084,4084,4084,4084,4084,4084,4084,8719,22.000,280,2,5,5,2,2,5,1,2,4,5,2,4,2,2,0,0.0
4085,4085,4085,4085,4085,4085,4085,4085,4085,48179,48.000,236,2,2,2,2,1,1,5,4,4,4,4,1,4,1,0,0.0
4086,4086,4086,4086,4086,4086,4086,4086,4086,65115,45.000,224,1,5,1,3,3,1,3,3,3,3,5,4,4,3,9,11.0
4087,4087,4087,4087,4087,4087,4087,4087,4087,33527,32.000,1850,1,1,1,1,5,4,5,5,2,2,5,5,1,5,0,0.0
4088,4088,4088,4088,4088,4088,4088,4088,4088,6615,47.000,1763,4,4,2,4,5,5,4,2,2,2,2,5,2,5,0,0.0
4089,4089,4089,4089,4089,4089,4089,4089,4089,97839,36.000,480,3,0,3,4,3,5,5,3,5,4,5,5,3,5,166,148.0
4090,4090,4090,4090,4090,4090,4090,4090,4090,72789,40.000,645,4,4,4,4,4,4,4,4,2,4,3,3,4,4,0,0.0
4091,4091,4091,4091,4091,4091,4091,4091,4091,45339,25.000,222,2,0,2,5,4,2,4,4,1,3,3,5,3,4,0,0.0
4092,4092,4092,4092,4092,4092,4092,4092,4092,99703,52.000,2026,3,3,3,3,5,5,5,4,4,4,4,3,4,4,42,42.0
4093,4093,4093,4093,4093,4093,4093,4093,4093,81494,15.000,528,2,2,2,3,3,2,3,3,4,4,4,4,4,3,1,0.0
4094,4094,4094,4094,4094,4094,4094,4094,4094,42674,23.000,2270,3,4,4,4,3,3,3,3,1,4,3,3,2,3,0,0.0
4095,4095,4095,4095,4095,4095,4095,4095,4095,110694,65.000,829,2,4,2,2,2,5,4,3,3,2,5,5,3,3,0,0.0
4096,4096,4096,4096,4096,4096,4096,4096,4096,8992,72.000,228,0,0,0,3,2,4,5,4,4,4,4,5,4,5,0,0.0
4097,4097,4097,4097,4097,4097,4097,4097,4097,45124,46.000,157,2,4,2,1,3,2,3,3,3,3,5,5,4,3,0,0.0
4098,4098,4098,4098,4098,4098,4098,4098,4098,693,40.000,3625,1,1,2,1,3,4,4,5,5,5,5,3,5,3,0,1.0
4099,4099,4099,4099,4099,4099,4099,4099,4099,114255,54.000,567,4,4,4,4,2,1,1,4,4,4,4,5,4,4,0,0.0
4100,4100,4100,4100,4100,4100,4100,4100,4100,116291,11.000,337,2,2,3,3,5,3,5,5,4,2,3,2,3,5,0,0.0
4101,4101,4101,4101,4101,4101,4101,4101,4101,40174,43.000,2934,4,4,4,4,5,2,5,4,4,4,4,4,4,5,0,13.0
4102,4102,4102,4102,4102,4102,4102,4102,4102,97846,40.000,395,2,4,2,3,4,2,4,4,1,4,2,5,2,4,3,13.0
4103,4103,4103,4103,4103,4103,4103,4103,4103,38198,28.000,1091,5,2,2,2,5,5,5,5,3,4,5,4,3,5,0,0.0
4104,4104,4104,4104,4104,4104,4104,4104,4104,23273,22.000,359,2,3,2,3,4,2,4,4,3,1,3,1,4,4,0,0.0
4105,4105,4105,4105,4105,4105,4105,4105,4105,119395,33.000,399,2,1,2,3,2,2,4,2,1,1,3,3,4,2,3,0.0
4106,4106,4106,4106,4106,4106,4106,4106,4106,94866,44.000,239,3,4,3,4,3,3,3,3,2,2,3,1,4,3,105,98.0
4107,4107,4107,4107,4107,4107,4107,4107,4107,78708,45.000,2126,0,5,0,2,3,5,5,5,5,5,5,5,5,3,111,105.0
4108,4108,4108,4108,4108,4108,4108,4108,4108,4322,60.000,189,2,5,5,5,2,1,2,2,2,2,2,2,2,4,34,11.0
4109,4109,4109,4109,4109,4109,4109,4109,4109,76311,23.000,1187,4,0,4,1,4,4,4,4,5,5,5,4,5,4,2,3.0
4110,4110,4110,4110,4110,4110,4110,4110,4110,76933,42.000,1727,2,3,2,2,5,3,4,2,2,2,2,2,2,3,0,0.0
4111,4111,4111,4111,4111,4111,4111,4111,4111,112123,31.000,977,2,2,2,4,2,2,2,2,1,5,4,2,4,2,55,41.0
4112,4112,4112,4112,4112,4112,4112,4112,4112,99079,47.000,2794,2,2,2,2,5,4,5,5,5,5,5,3,5,4,0,0.0
4113,4113,4113,4113,4113,4113,4113,4113,4113,113863,50.000,992,4,3,3,3,4,4,4,4,5,2,2,3,2,4,0,0.0
4114,4114,4114,4114,4114,4114,4114,4114,4114,69029,54.000,1389,3,3,5,3,2,4,4,5,5,5,5,4,5,3,0,0.0
4115,4115,4115,4115,4115,4115,4115,4115,4115,9993,12.000,508,3,5,3,3,2,3,2,2,5,2,4,4,4,2,23,20.0
4116,4116,4116,4116,4116,4116,4116,4116,4116,91808,54.000,590,2,5,2,2,2,4,4,3,3,2,3,4,3,4,0,0.0
4117,4117,4117,4117,4117,4117,4117,4117,4117,108664,37.000,484,2,2,2,4,2,2,2,2,5,5,5,4,4,2,0,0.0
4118,4118,4118,4118,4118,4118,4118,4118,4118,93812,39.000,391,4,4,4,4,4,5,5,4,4,4,4,4,4,3,14,4.0
4119,4119,4119,4119,4119,4119,4119,4119,4119,51415,34.000,209,3,2,0,3,3,0,3,3,1,1,2,3,2,3,5,7.0
4120,4120,4120,4120,4120,4120,4120,4120,4120,39299,8.000,67,1,5,1,2,2,1,2,2,4,4,4,3,5,2,23,38.0
4121,4121,4121,4121,4121,4121,4121,4121,4121,57467,65.000,334,2,4,2,3,4,2,4,4,4,2,4,3,4,4,23,9.0
4122,4122,4122,4122,4122,4122,4122,4122,4122,50266,36.000,2615,4,3,3,3,4,3,4,4,4,4,4,4,4,3,0,0.0
4123,4123,4123,4123,4123,4123,4123,4123,4123,83172,35.000,1127,2,4,5,4,2,2,2,2,1,4,2,4,1,2,0,0.0
4124,4124,4124,4124,4124,4124,4124,4124,4124,41986,40.000,116,3,2,2,2,5,2,2,3,3,3,3,3,3,1,0,0.0
4125,4125,4125,4125,4125,4125,4125,4125,4125,87037,22.000,594,4,3,4,1,3,4,3,3,4,5,4,3,4,3,27,34.0
4126,4126,4126,4126,4126,4126,4126,4126,4126,100787,12.000,1411,1,5,1,1,4,1,4,4,5,3,4,3,5,4,0,0.0
4127,4127,4127,4127,4127,4127,4127,4127,4127,13645,61.000,196,0,5,0,5,5,1,2,5,5,5,5,1,5,1,3,0.0
4128,4128,4128,4128,4128,4128,4128,4128,4128,106014,42.000,1999,5,5,5,5,2,5,4,5,5,5,5,5,5,5,7,1.0
4129,4129,4129,4129,4129,4129,4129,4129,4129,121625,55.000,912,3,4,3,1,3,5,5,2,2,3,1,5,2,3,15,4.0
4130,4130,4130,4130,4130,4130,4130,4130,4130,53675,25.000,3966,3,3,3,3,2,2,2,2,4,5,4,1,5,2,12,3.0
4131,4131,4131,4131,4131,4131,4131,4131,4131,46798,26.000,845,4,4,4,2,4,4,4,4,5,5,4,5,5,4,0,0.0
4132,4132,4132,4132,4132,4132,4132,4132,4132,70369,57.000,1145,2,2,2,3,3,2,3,3,3,2,3,2,4,3,0,0.0
4133,4133,4133,4133,4133,4133,4133,4133,4133,53524,23.000,2288,1,5,1,2,1,2,2,3,4,1,2,2,4,2,196,178.0
4134,4134,4134,4134,4134,4134,4134,4134,4134,109228,57.000,684,4,4,4,3,5,4,5,4,4,4,4,4,4,3,41,30.0
4135,4135,4135,4135,4135,4135,4135,4135,4135,26059,47.000,432,3,5,3,3,5,5,5,1,1,3,1,4,1,4,0,0.0
4136,4136,4136,4136,4136,4136,4136,4136,4136,31333,24.000,1062,0,5,0,3,2,0,2,2,2,2,3,2,1,2,87,101.0
4137,4137,4137,4137,4137,4137,4137,4137,4137,82983,53.000,1127,5,5,3,5,3,5,4,3,3,3,3,5,3,5,0,0.0
4138,4138,4138,4138,4138,4138,4138,4138,4138,48445,54.000,850,3,2,2,2,4,1,1,4,4,3,4,4,4,4,65,55.0
4139,4139,4139,4139,4139,4139,4139,4139,4139,101829,21.000,1521,3,5,3,3,5,3,5,5,4,4,4,3,5,5,3,0.0
4140,4140,4140,4140,4140,4140,4140,4140,4140,86096,59.000,3611,5,3,5,5,5,5,4,4,4,4,4,3,4,5,0,0.0
4141,4141,4141,4141,4141,4141,4141,4141,4141,102147,55.000,2056,3,3,3,3,5,4,5,4,4,4,4,5,4,4,9,0.0
4142,4142,4142,4142,4142,4142,4142,4142,4142,14045,36.000,3270,2,4,4,4,5,4,3,2,2,2,2,3,2,1,44,43.0
4143,4143,4143,4143,4143,4143,4143,4143,4143,8745,51.000,181,2,5,2,2,5,2,2,5,1,1,4,4,5,5,0,11.0
4144,4144,4144,4144,4144,4144,4144,4144,4144,24687,40.000,2562,4,4,4,4,4,3,4,4,4,4,4,3,4,4,0,0.0
4145,4145,4145,4145,4145,4145,4145,4145,4145,101364,27.000,1986,2,2,2,3,3,2,2,3,2,2,3,4,3,3,69,43.0
4146,4146,4146,4146,4146,4146,4146,4146,4146,30894,69.000,973,1,5,1,3,4,1,4,4,4,5,5,3,5,4,40,58.0
4147,4147,4147,4147,4147,4147,4147,4147,4147,7513,47.000,2467,2,2,2,2,3,5,4,2,2,2,2,3,2,4,0,0.0
4148,4148,4148,4148,4148,4148,4148,4148,4148,126366,16.000,631,2,5,2,4,3,2,2,3,4,2,5,5,4,3,0,3.0
4149,4149,4149,4149,4149,4149,4149,4149,4149,58044,36.000,642,1,1,1,4,1,1,1,1,3,3,5,3,4,1,0,0.0
4150,4150,4150,4150,4150,4150,4150,4150,4150,69651,30.000,569,2,1,2,2,4,4,4,4,5,5,5,3,5,4,0,0.0
4151,4151,4151,4151,4151,4151,4151,4151,4151,92784,62.000,1671,3,4,3,4,1,3,3,1,3,1,4,1,3,1,12,2.0
4152,4152,4152,4152,4152,4152,4152,4152,4152,119083,57.000,1788,3,3,2,3,2,4,5,5,5,5,5,3,5,5,0,0.0
4153,4153,4153,4153,4153,4153,4153,4153,4153,17001,24.000,2762,3,3,3,3,3,3,3,3,5,1,1,3,3,3,10,5.0
4154,4154,4154,4154,4154,4154,4154,4154,4154,110304,34.000,3248,2,2,2,2,2,5,5,4,4,4,4,3,4,5,18,0.0
4155,4155,4155,4155,4155,4155,4155,4155,4155,27093,24.000,1721,1,1,1,1,5,5,5,5,3,2,4,2,5,5,0,0.0
4156,4156,4156,4156,4156,4156,4156,4156,4156,197,56.000,2136,4,2,4,4,5,4,5,5,5,5,5,5,5,3,0,0.0
4157,4157,4157,4157,4157,4157,4157,4157,4157,112921,16.000,1313,3,3,3,5,2,3,2,2,4,1,5,1,2,2,0,0.0
4158,4158,4158,4158,4158,4158,4158,4158,4158,31791,41.000,2677,4,2,2,2,4,4,4,3,2,3,5,4,4,4,0,0.0
4159,4159,4159,4159,4159,4159,4159,4159,4159,65357,47.000,3250,3,2,3,3,2,5,4,3,3,4,3,4,3,3,18,8.0
4160,4160,4160,4160,4160,4160,4160,4160,4160,55683,72.000,3408,3,3,3,3,4,5,4,5,5,5,5,5,5,5,6,0.0
4161,4161,4161,4161,4161,4161,4161,4161,4161,38359,30.000,1616,1,1,1,1,4,4,4,4,3,4,1,2,4,4,0,0.0
4162,4162,4162,4162,4162,4162,4162,4162,4162,111347,53.000,777,4,2,4,4,4,5,4,5,5,5,5,4,5,4,1,0.0
4163,4163,4163,4163,4163,4163,4163,4163,4163,45783,29.000,2805,3,3,3,3,4,4,4,4,4,2,4,5,1,4,0,0.0
4164,4164,4164,4164,4164,4164,4164,4164,4164,9895,38.000,515,2,2,2,5,4,2,4,4,4,5,5,4,4,4,0,0.0
4165,4165,4165,4165,4165,4165,4165,4165,4165,13640,24.000,2662,2,2,2,2,2,2,2,3,1,3,3,2,4,2,151,131.0
4166,4166,4166,4166,4166,4166,4166,4166,4166,18512,61.000,383,2,3,3,3,4,4,3,2,2,2,2,1,2,4,7,0.0
4167,4167,4167,4167,4167,4167,4167,4167,4167,28462,61.000,2588,2,4,3,5,3,3,5,3,4,2,4,3,4,3,0,0.0
4168,4168,4168,4168,4168,4168,4168,4168,4168,30172,49.000,548,4,1,4,3,3,3,3,2,2,4,2,4,2,2,0,0.0
4169,4169,4169,4169,4169,4169,4169,4169,4169,104641,43.000,1754,4,4,4,4,2,5,4,3,3,4,3,5,3,5,0,28.0
4170,4170,4170,4170,4170,4170,4170,4170,4170,115358,23.000,3145,1,3,3,3,1,1,1,1,2,1,4,4,4,1,0,0.0
4171,4171,4171,4171,4171,4171,4171,4171,4171,67557,40.000,3444,1,1,1,1,2,5,5,4,4,4,4,5,4,3,32,21.0
4172,4172,4172,4172,4172,4172,4172,4172,4172,122665,49.000,361,2,3,3,3,2,3,3,2,2,2,2,1,2,2,6,0.0
4173,4173,4173,4173,4173,4173,4173,4173,4173,66228,31.000,550,2,3,3,3,2,2,2,2,1,3,3,3,4,2,0,0.0
4174,4174,4174,4174,4174,4174,4174,4174,4174,14685,45.000,479,5,5,5,5,4,2,1,5,5,5,5,1,5,1,37,13.0
4175,4175,4175,4175,4175,4175,4175,4175,4175,3963,40.000,764,2,4,2,4,1,2,1,1,4,4,5,4,5,1,0,13.0
4176,4176,4176,4176,4176,4176,4176,4176,4176,127957,9.000,855,4,3,3,3,1,4,1,1,2,3,3,4,3,1,1,0.0
4177,4177,4177,4177,4177,4177,4177,4177,4177,11537,46.000,3088,5,5,5,5,4,4,5,5,5,5,5,3,5,4,59,58.0
4178,4178,4178,4178,4178,4178,4178,4178,4178,36359,27.000,200,4,2,5,5,4,5,4,4,1,1,5,1,1,4,80,90.0
4179,4179,4179,4179,4179,4179,4179,4179,4179,109818,51.000,1011,5,2,5,5,5,4,5,4,4,4,4,3,4,5,8,3.0
4180,4180,4180,4180,4180,4180,4180,4180,4180,62651,18.000,1744,2,5,2,3,1,2,3,1,1,1,4,3,2,1,0,0.0
4181,4181,4181,4181,4181,4181,4181,4181,4181,42111,23.000,964,4,3,3,4,3,3,3,3,1,3,4,1,4,3,0,0.0
4182,4182,4182,4182,4182,4182,4182,4182,4182,82579,31.000,528,2,5,5,5,2,2,2,2,3,2,3,1,3,2,0,0.0
4183,4183,4183,4183,4183,4183,4183,4183,4183,84952,43.000,2214,5,5,5,5,3,4,4,2,2,2,2,5,2,5,0,0.0
4184,4184,4184,4184,4184,4184,4184,4184,4184,111486,15.000,1452,4,3,4,4,4,4,4,4,3,1,3,3,4,4,0,0.0
4185,4185,4185,4185,4185,4185,4185,4185,4185,85611,23.000,153,1,5,1,2,5,1,5,5,5,3,5,3,5,5,17,16.0
4186,4186,4186,4186,4186,4186,4186,4186,4186,60189,40.000,1577,1,1,5,1,3,5,5,5,5,5,5,3,5,4,0,0.0
4187,4187,4187,4187,4187,4187,4187,4187,4187,8082,39.000,530,1,0,0,4,1,3,3,4,4,0,4,3,4,1,43,40.0
4188,4188,4188,4188,4188,4188,4188,4188,4188,25684,48.000,528,1,1,1,1,2,4,5,2,2,2,2,5,2,4,6,0.0
4189,4189,4189,4189,4189,4189,4189,4189,4189,105327,26.000,528,5,5,5,2,5,5,5,5,5,2,4,5,4,5,0,0.0
4190,4190,4190,4190,4190,4190,4190,4190,4190,58588,32.000,334,2,3,3,4,1,3,1,1,4,2,4,4,4,1,23,18.0
4191,4191,4191,4191,4191,4191,4191,4191,4191,37927,47.000,937,3,4,3,1,1,1,3,3,3,3,3,4,3,2,8,7.0
4192,4192,4192,4192,4192,4192,4192,4192,4192,25938,8.000,594,2,1,2,3,2,2,2,2,3,3,4,1,3,2,0,0.0
4193,4193,4193,4193,4193,4193,4193,4193,4193,61865,27.000,1379,2,2,2,2,2,2,2,2,4,2,5,3,5,2,3,2.0
4194,4194,4194,4194,4194,4194,4194,4194,4194,81562,43.000,936,1,4,4,4,2,4,4,1,1,2,1,1,1,2,18,5.0
4195,4195,4195,4195,4195,4195,4195,4195,4195,79979,53.000,1069,3,2,3,2,1,1,2,5,5,3,5,1,5,1,0,0.0
4196,4196,4196,4196,4196,4196,4196,4196,4196,109539,43.000,873,2,4,2,3,4,3,4,4,4,2,4,5,4,5,10,1.0
4197,4197,4197,4197,4197,4197,4197,4197,4197,18706,25.000,190,2,4,2,1,4,2,5,4,3,1,2,4,3,4,0,0.0
4198,4198,4198,4198,4198,4198,4198,4198,4198,77152,47.000,1865,3,3,3,2,5,5,5,1,1,3,1,2,1,3,0,0.0
4199,4199,4199,4199,4199,4199,4199,4199,4199,112780,59.000,588,3,4,3,2,3,5,5,5,5,3,5,3,5,5,0,0.0
4200,4200,4200,4200,4200,4200,4200,4200,4200,98049,17.000,1797,4,4,4,4,5,5,5,5,3,3,4,4,4,5,21,4.0
4201,4201,4201,4201,4201,4201,4201,4201,4201,6575,16.000,607,5,2,5,3,2,5,2,2,3,5,4,5,5,2,0,0.0
4202,4202,4202,4202,4202,4202,4202,4202,4202,112228,57.000,1199,1,4,1,4,4,3,3,1,1,1,1,2,1,4,108,110.0
4203,4203,4203,4203,4203,4203,4203,4203,4203,93132,43.000,1993,4,4,4,4,3,5,5,5,5,5,5,4,5,5,1,30.0
4204,4204,4204,4204,4204,4204,4204,4204,4204,4762,59.000,315,2,2,2,2,3,4,4,5,5,5,5,3,5,3,0,0.0
4205,4205,4205,4205,4205,4205,4205,4205,4205,51380,39.000,447,3,4,3,5,4,3,4,4,5,2,5,5,5,4,68,120.0
4206,4206,4206,4206,4206,4206,4206,4206,4206,88484,21.000,115,3,0,3,2,3,3,2,3,2,1,2,1,5,3,0,0.0
4207,4207,4207,4207,4207,4207,4207,4207,4207,15000,67.000,3230,2,2,2,2,2,4,3,5,5,5,5,4,5,4,0,0.0
4208,4208,4208,4208,4208,4208,4208,4208,4208,100466,37.000,2593,5,5,5,5,3,5,5,4,4,4,4,5,4,3,48,46.0
4209,4209,4209,4209,4209,4209,4209,4209,4209,98297,56.000,1188,4,4,4,1,2,5,4,5,5,4,5,4,5,3,0,0.0
4210,4210,4210,4210,4210,4210,4210,4210,4210,129767,9.000,337,5,4,4,4,5,4,5,5,2,4,3,1,3,5,6,7.0
4211,4211,4211,4211,4211,4211,4211,4211,4211,92955,47.000,134,3,3,3,3,4,2,3,3,3,3,3,3,3,2,13,7.0
4212,4212,4212,4212,4212,4212,4212,4212,4212,14156,37.000,620,5,5,3,5,4,5,4,4,4,4,4,4,4,5,0,0.0
4213,4213,4213,4213,4213,4213,4213,4213,4213,70978,20.000,2777,4,4,4,4,4,4,4,4,4,4,4,4,5,4,0,0.0
4214,4214,4214,4214,4214,4214,4214,4214,4214,28550,15.000,2701,2,2,2,3,3,2,3,3,3,3,4,3,3,3,0,0.0
4215,4215,4215,4215,4215,4215,4215,4215,4215,11954,69.000,781,2,5,2,4,3,4,5,4,4,2,4,4,4,4,0,0.0
4216,4216,4216,4216,4216,4216,4216,4216,4216,36676,18.000,1121,4,5,4,1,2,4,2,2,5,3,4,4,4,2,26,7.0
4217,4217,4217,4217,4217,4217,4217,4217,4217,82203,26.000,405,4,5,5,1,2,5,2,2,5,2,4,4,4,2,23,23.0
4218,4218,4218,4218,4218,4218,4218,4218,4218,1249,11.000,282,2,1,2,3,4,2,4,4,4,1,4,4,4,4,10,12.0
4219,4219,4219,4219,4219,4219,4219,4219,4219,89947,34.000,1416,2,2,3,3,4,3,4,4,3,3,4,4,4,4,0,0.0
4220,4220,4220,4220,4220,4220,4220,4220,4220,93387,19.000,3791,5,5,5,5,5,4,5,5,5,3,4,4,4,5,10,1.0
4221,4221,4221,4221,4221,4221,4221,4221,4221,66544,61.000,328,3,1,1,1,5,2,3,3,3,3,3,2,3,2,91,88.0
4222,4222,4222,4222,4222,4222,4222,4222,4222,129652,50.000,1967,5,5,3,5,2,5,4,5,5,5,5,5,5,4,0,0.0
4223,4223,4223,4223,4223,4223,4223,4223,4223,104772,37.000,1246,1,2,3,2,1,1,1,1,2,5,4,4,4,1,0,6.0
4224,4224,4224,4224,4224,4224,4224,4224,4224,81665,30.000,907,2,2,2,4,1,2,1,1,4,3,3,3,3,1,16,13.0
4225,4225,4225,4225,4225,4225,4225,4225,4225,25274,38.000,3387,2,1,1,1,2,3,4,2,2,2,2,3,2,4,0,11.0
4226,4226,4226,4226,4226,4226,4226,4226,4226,68672,74.000,2317,4,5,5,5,4,3,4,4,4,4,4,4,4,2,0,0.0
4227,4227,4227,4227,4227,4227,4227,4227,4227,73880,22.000,1213,4,5,5,3,5,5,5,5,4,5,5,3,5,5,7,0.0
4228,4228,4228,4228,4228,4228,4228,4228,4228,123409,53.000,1337,1,1,1,1,4,5,5,5,5,5,5,5,5,5,0,0.0
4229,4229,4229,4229,4229,4229,4229,4229,4229,29357,54.000,2409,5,4,4,4,5,5,4,5,5,5,5,4,5,5,23,21.0
4230,4230,4230,4230,4230,4230,4230,4230,4230,80788,33.000,484,4,4,4,4,4,4,4,4,3,5,5,4,5,4,2,0.0
4231,4231,4231,4231,4231,4231,4231,4231,4231,50506,44.000,337,3,5,3,3,5,4,4,2,2,3,2,4,2,3,0,0.0
4232,4232,4232,4232,4232,4232,4232,4232,4232,66733,44.000,802,1,3,1,3,1,1,1,1,3,2,3,1,4,1,0,0.0
4233,4233,4233,4233,4233,4233,4233,4233,4233,16108,49.000,725,5,5,5,5,3,5,4,4,4,4,4,4,4,5,80,74.0
4234,4234,4234,4234,4234,4234,4234,4234,4234,42107,29.000,991,4,5,3,3,4,4,4,4,2,5,4,4,3,4,0,0.0
4235,4235,4235,4235,4235,4235,4235,4235,4235,41169,37.000,191,5,4,4,4,5,5,5,5,4,2,1,5,4,5,4,3.0
4236,4236,4236,4236,4236,4236,4236,4236,4236,76765,39.000,546,5,5,5,5,2,4,4,4,4,4,4,3,4,5,20,16.0
4237,4237,4237,4237,4237,4237,4237,4237,4237,34808,13.000,301,1,5,3,3,5,3,5,5,3,4,4,4,5,5,0,0.0
4238,4238,4238,4238,4238,4238,4238,4238,4238,87027,63.000,645,3,4,3,3,5,4,5,1,1,3,1,4,1,3,4,8.0
4239,4239,4239,4239,4239,4239,4239,4239,4239,122917,13.000,468,4,5,2,2,4,2,4,4,3,5,5,5,5,4,0,0.0
4240,4240,4240,4240,4240,4240,4240,4240,4240,110468,9.000,919,2,2,2,2,2,2,4,2,1,4,1,4,2,2,52,45.0
4241,4241,4241,4241,4241,4241,4241,4241,4241,79252,45.000,1598,2,2,2,2,3,4,5,5,5,5,5,5,5,5,0,0.0
4242,4242,4242,4242,4242,4242,4242,4242,4242,16408,7.000,533,1,5,1,1,3,1,3,3,5,4,5,3,5,3,7,3.0
4243,4243,4243,4243,4243,4243,4243,4243,4243,63608,49.000,1440,2,5,5,5,2,3,3,2,2,2,2,4,2,1,14,5.0
4244,4244,4244,4244,4244,4244,4244,4244,4244,45118,69.000,157,1,5,1,2,3,5,5,3,3,1,3,5,3,4,4,8.0
4245,4245,4245,4245,4245,4245,4245,4245,4245,59096,37.000,1726,4,1,4,3,2,4,2,2,3,4,4,2,3,2,0,0.0
4246,4246,4246,4246,4246,4246,4246,4246,4246,73580,51.000,3319,0,5,0,2,4,4,5,5,5,5,5,4,5,4,0,0.0
4247,4247,4247,4247,4247,4247,4247,4247,4247,57341,16.000,414,5,0,5,5,1,5,1,1,4,5,4,5,4,1,0,0.0
4248,4248,4248,4248,4248,4248,4248,4248,4248,54920,7.000,862,3,4,3,3,1,3,1,1,4,4,4,4,5,1,21,29.0
4249,4249,4249,4249,4249,4249,4249,4249,4249,116941,54.000,2877,4,4,4,4,3,4,5,3,3,3,3,5,3,3,3,1.0
4250,4250,4250,4250,4250,4250,4250,4250,4250,109498,25.000,2630,2,2,1,2,4,4,4,4,3,5,5,4,5,4,0,0.0
4251,4251,4251,4251,4251,4251,4251,4251,4251,3036,28.000,489,2,2,2,5,2,2,2,2,5,5,5,4,5,2,0,0.0
4252,4252,4252,4252,4252,4252,4252,4252,4252,102776,26.000,1099,4,3,3,3,4,4,2,4,4,4,3,4,3,4,63,59.0
4253,4253,4253,4253,4253,4253,4253,4253,4253,118194,79.000,1044,2,1,1,3,2,1,5,2,4,5,3,4,3,2,0,0.0
4254,4254,4254,4254,4254,4254,4254,4254,4254,119994,49.000,2833,3,5,5,5,2,4,4,3,3,3,3,3,3,1,0,0.0
4255,4255,4255,4255,4255,4255,4255,4255,4255,88731,7.000,406,4,4,4,2,4,4,1,4,3,4,4,4,4,4,0,9.0
4256,4256,4256,4256,4256,4256,4256,4256,4256,66473,37.000,447,3,3,3,2,1,3,1,1,1,5,2,3,2,1,0,0.0
4257,4257,4257,4257,4257,4257,4257,4257,4257,96231,26.000,546,1,5,5,5,1,1,1,1,2,3,3,4,3,1,17,11.0
4258,4258,4258,4258,4258,4258,4258,4258,4258,47437,41.000,588,5,2,2,2,5,5,5,5,3,5,5,5,2,5,4,0.0
4259,4259,4259,4259,4259,4259,4259,4259,4259,54087,48.000,1416,2,4,2,5,2,2,2,5,5,5,5,2,5,2,161,147.0
